Date,Year,Month,Week,District,Grade,Highest_Price,Average_Price,Source_URL
2018-02-06,2018,2,6,Monaragala,C-4,,,https://exagri.info/mkt/2018/06.02.2018.html
2018-02-06,2018,2,6,Monaragala,C-5,,,https://exagri.info/mkt/2018/06.02.2018.html
2018-02-06,2018,2,6,Monaragala,H-2,,,https://exagri.info/mkt/2018/06.02.2018.html
2018-02-06,2018,2,6,National,Alba,3500.0,2986.5,https://exagri.info/mkt/2018/06.02.2018.html
2018-02-06,2018,2,6,National,C-4,2400.0,2187.86,https://exagri.info/mkt/2018/06.02.2018.html
2018-02-06,2018,2,6,National,C-5,2600.0,2395.29,https://exagri.info/mkt/2018/06.02.2018.html
2018-02-06,2018,2,6,National,H-2,2050.0,1693.67,https://exagri.info/mkt/2018/06.02.2018.html
2018-02-06,2018,2,6,Ratnapura,Alba,2850.0,2823.0,https://exagri.info/mkt/2018/06.02.2018.html
2018-02-06,2018,2,6,Ratnapura,C-4,2220.0,2210.0,https://exagri.info/mkt/2018/06.02.2018.html
2018-02-06,2018,2,6,Ratnapura,C-5,2420.0,2400.0,https://exagri.info/mkt/2018/06.02.2018.html
2018-02-06,2018,2,6,Ratnapura,H-2,1300.0,1266.0,https://exagri.info/mkt/2018/06.02.2018.html
2018-02-12,2018,2,7,Badulla,Alba,,,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Badulla,C-4,,,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Badulla,C-5,,,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Badulla,H-2,,,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Colombo,Alba,,,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Colombo,C-4,2350.0,2350.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Colombo,C-5,2600.0,2600.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Colombo,H-2,1800.0,1800.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Galle,Alba,2950.0,2800.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Galle,C-4,2220.0,2210.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Galle,C-5,2250.0,2230.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Galle,H-2,1970.0,1965.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Gampaha,Alba,,,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Gampaha,C-4,1800.0,1675.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Gampaha,C-5,2200.0,2200.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Gampaha,H-2,,,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Hambantota,Alba,,,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Hambantota,C-4,2250.0,2250.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Hambantota,C-5,2300.0,2300.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Hambantota,H-2,2000.0,1975.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Kalutara,Alba,3000.0,2985.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Kalutara,C-4,2400.0,2370.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Kalutara,C-5,2600.0,2567.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Kalutara,H-2,1200.0,1167.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Kurunegala,Alba,,,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Kurunegala,C-4,,,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Kurunegala,C-5,,,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Kurunegala,H-2,,,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Matara,Alba,3500.0,3408.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Matara,C-4,2350.0,2270.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Matara,C-5,2500.0,2380.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Matara,H-2,2000.0,1938.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Monaragala,Alba,,,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Monaragala,C-4,,,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Monaragala,C-5,,,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Monaragala,H-2,,,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,National,Alba,3500.0,3019.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,National,C-4,2400.0,2196.43,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,National,C-5,2600.0,2370.43,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,National,H-2,2000.0,1682.5,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Ratnapura,Alba,2950.0,2883.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Ratnapura,C-4,2250.0,2250.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Ratnapura,C-5,2350.0,2316.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-12,2018,2,7,Ratnapura,H-2,1300.0,1250.0,https://exagri.info/mkt/2018/12.02.2018.html
2018-02-20,2018,2,8,Badulla,Alba,,,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Badulla,C-4,,,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Badulla,C-5,,,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Badulla,H-2,,,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Colombo,Alba,,,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Colombo,C-4,,,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Colombo,C-5,,,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Colombo,H-2,,,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Galle,Alba,2950.0,2800.0,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Galle,C-4,2220.0,2210.0,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Galle,C-5,2250.0,2230.0,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Galle,H-2,1970.0,1965.0,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Gampaha,Alba,,,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Gampaha,C-4,1800.0,1650.0,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Gampaha,C-5,2200.0,2100.0,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Gampaha,H-2,,,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Hambantota,Alba,,,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Hambantota,C-4,2250.0,2250.0,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Hambantota,C-5,2300.0,2300.0,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Hambantota,H-2,2000.0,1975.0,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Kalutara,Alba,3000.0,2985.0,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Kalutara,C-4,2500.0,2370.0,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Kalutara,C-5,2600.0,2567.0,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Kalutara,H-2,1200.0,1167.0,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Kurunegala,Alba,,,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Kurunegala,C-4,,,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Kurunegala,C-5,,,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Kurunegala,H-2,,,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Matara,Alba,3500.0,3350.0,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Matara,C-4,2300.0,2267.0,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Matara,C-5,2500.0,2300.0,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Matara,H-2,2000.0,1969.0,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Monaragala,Alba,,,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Monaragala,C-4,,,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Monaragala,C-5,,,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Monaragala,H-2,,,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,National,Alba,3500.0,3017.0,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,National,C-4,2500.0,2160.5,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,National,C-5,2600.0,2303.67,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,National,H-2,2000.0,1745.2,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Ratnapura,Alba,3000.0,2933.0,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Ratnapura,C-4,2250.0,2216.0,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Ratnapura,C-5,2350.0,2325.0,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-20,2018,2,8,Ratnapura,H-2,1700.0,1650.0,https://exagri.info/mkt/2018/20.02.2018.html
2018-02-27,2018,2,9,Badulla,Alba,,,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Badulla,C-4,,,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Badulla,C-5,,,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Badulla,H-2,,,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Colombo,Alba,,,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Colombo,C-4,,,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Colombo,C-5,,,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Colombo,H-2,,,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Galle,Alba,2880.0,2865.0,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Galle,C-4,2300.0,2288.0,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Galle,C-5,2350.0,2343.0,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Galle,H-2,2050.0,2035.0,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Gampaha,Alba,,,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Gampaha,C-4,1800.0,1675.0,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Gampaha,C-5,2100.0,2050.0,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Gampaha,H-2,,,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Hambantota,Alba,,,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Hambantota,C-4,2250.0,2250.0,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Hambantota,C-5,2300.0,2290.0,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Hambantota,H-2,2000.0,1987.0,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Kalutara,Alba,3000.0,2985.0,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Kalutara,C-4,2400.0,2370.0,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Kalutara,C-5,2600.0,2567.0,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Kalutara,H-2,1200.0,1167.0,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Kurunegala,Alba,,,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Kurunegala,C-4,,,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Kurunegala,C-5,,,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Kurunegala,H-2,,,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Matara,Alba,3500.0,3400.0,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Matara,C-4,2300.0,2268.0,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Matara,C-5,2500.0,2390.0,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Matara,H-2,2020.0,1963.0,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Monaragala,Alba,,,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Monaragala,C-4,,,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Monaragala,C-5,,,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Monaragala,H-2,,,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,National,Alba,3500.0,3033.25,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,National,C-4,2400.0,2172.33,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,National,C-5,2600.0,2326.0,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,National,H-2,2050.0,1693.6,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Ratnapura,Alba,2900.0,2883.0,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Ratnapura,C-4,2200.0,2183.0,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Ratnapura,C-5,2350.0,2316.0,https://exagri.info/mkt/2018/27.02.2018.html
2018-02-27,2018,2,9,Ratnapura,H-2,1350.0,1316.0,https://exagri.info/mkt/2018/27.02.2018.html
2018-03-06,2018,3,10,Badulla,Alba,,,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Badulla,C-4,,,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Badulla,C-5,,,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Badulla,H-2,,,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Colombo,Alba,,,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Colombo,C-4,2300.0,2300.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Colombo,C-5,2500.0,2500.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Colombo,H-2,1750.0,1750.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Galle,Alba,2880.0,2865.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Galle,C-4,2300.0,2285.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Galle,C-5,2350.0,2343.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Galle,H-2,2040.0,2033.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Gampaha,Alba,,,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Gampaha,C-4,1800.0,1650.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Gampaha,C-5,2100.0,2100.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Gampaha,H-2,,,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Hambantota,Alba,,,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Hambantota,C-4,2250.0,2250.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Hambantota,C-5,2300.0,2290.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Hambantota,H-2,2000.0,2000.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Kalutara,Alba,3000.0,2985.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Kalutara,C-4,2400.0,2370.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Kalutara,C-5,2600.0,2567.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Kalutara,H-2,1200.0,1167.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Kurunegala,Alba,,,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Kurunegala,C-4,,,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Kurunegala,C-5,,,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Kurunegala,H-2,,,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Matara,Alba,3600.0,3550.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Matara,C-4,2300.0,2272.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Matara,C-5,2800.0,2600.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Matara,H-2,2050.0,2022.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Monaragala,Alba,,,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Monaragala,C-4,,,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Monaragala,C-5,,,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Monaragala,H-2,,,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,National,Alba,3600.0,3070.75,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,National,C-4,2400.0,2182.43,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,National,C-5,2800.0,2388.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,National,H-2,2050.0,1712.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Ratnapura,Alba,2950.0,2883.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Ratnapura,C-4,2200.0,2150.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Ratnapura,C-5,2350.0,2316.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-06,2018,3,10,Ratnapura,H-2,1350.0,1300.0,https://exagri.info/mkt/2018/06.03.2018.html
2018-03-13,2018,3,11,Badulla,Alba,,,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Badulla,C-4,,,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Badulla,C-5,,,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Badulla,H-2,,,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Colombo,Alba,,,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Colombo,C-4,,,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Colombo,C-5,,,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Colombo,H-2,,,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Galle,Alba,3500.0,3125.0,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Galle,C-4,2250.0,2230.0,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Galle,C-5,2300.0,2275.0,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Galle,H-2,2060.0,2000.0,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Gampaha,Alba,,,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Gampaha,C-4,2000.0,1730.0,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Gampaha,C-5,2400.0,2250.0,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Gampaha,H-2,,,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Hambantota,Alba,,,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Hambantota,C-4,2250.0,2250.0,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Hambantota,C-5,2300.0,2300.0,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Hambantota,H-2,2000.0,2000.0,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Kalutara,Alba,3000.0,2985.0,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Kalutara,C-4,2400.0,2370.0,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Kalutara,C-5,2600.0,2567.0,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Kalutara,H-2,1200.0,1167.0,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Kurunegala,Alba,,,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Kurunegala,C-4,,,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Kurunegala,C-5,,,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Kurunegala,H-2,,,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Matara,Alba,3600.0,3525.0,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Matara,C-4,2270.0,2240.0,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Matara,C-5,2800.0,2465.0,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Matara,H-2,2050.0,2028.0,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Monaragala,Alba,,,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Monaragala,C-4,,,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Monaragala,C-5,,,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Monaragala,H-2,,,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,National,Alba,3600.0,3124.25,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,National,C-4,2400.0,2142.83,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,National,C-5,2800.0,2364.17,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,National,H-2,2060.0,1689.0,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Ratnapura,Alba,2900.0,2862.0,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Ratnapura,C-4,2100.0,2037.0,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Ratnapura,C-5,2350.0,2328.0,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-13,2018,3,11,Ratnapura,H-2,1300.0,1250.0,https://exagri.info/mkt/2018/13.03.2018.html
2018-03-20,2018,3,12,Badulla,Alba,,,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Badulla,C-4,,,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Badulla,C-5,,,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Badulla,H-2,,,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Colombo,Alba,,,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Colombo,C-4,2400.0,2400.0,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Colombo,C-5,2600.0,2600.0,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Colombo,H-2,1950.0,1950.0,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Galle,Alba,3500.0,3200.0,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Galle,C-4,2250.0,2230.0,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Galle,C-5,2300.0,2275.0,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Galle,H-2,2050.0,2000.0,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Gampaha,Alba,,,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Gampaha,C-4,2500.0,2350.0,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Gampaha,C-5,2800.0,2600.0,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Gampaha,H-2,,,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Hambantota,Alba,,,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Hambantota,C-4,2250.0,2250.0,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Hambantota,C-5,2300.0,2300.0,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Hambantota,H-2,2000.0,2000.0,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Kalutara,Alba,3000.0,2985.0,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Kalutara,C-4,2400.0,2370.0,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Kalutara,C-5,2600.0,2567.0,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Kalutara,H-2,1200.0,1167.0,https://exagri.info/mkt/2018/20.03.2018.html
2018-03-20,2018,3,12,Kurunegala,Alba,,,https://exagri.info/mkt/2018/20.03.2018.html
